"Date","Tournament","Finish Pos.","SG: Tee-to-Green","SG: Off-the-Tee","Driving Distance","Driving Distance - All Drives","Longest Drives","Driving Accuracy Percentage","Distance from Edge of Fairway","Left Rough Tendency","Right Rough Tendency","Total Driving","Club Head Speed","Total Driving Efficiency"
"4/29/2018","Zurich Classic of New Orl","T28","-","-","-","-","-","-","-","-","-","-","-","-"
"4/8/2018","Masters Tournament","T5","-","-","304.0","-","331","83.93","-","-","-","5","-","-"
"3/25/2018","WGC-Dell Tech Match Play","1","-","-","-","-","-","-","-","-","-","-","-","-"
"3/18/2018","Arnold Palmer Invt'l","T66",".731","1.669","308.1","304.8","380","62.50","29' 2""","12.73","9.09","61","122.25","120"
"3/4/2018","WGC-Mexico Championship","T9","1.275","1.790","349.9","332.5","393","60.71","33' 11""","12.50","25.00","20","-","-"
"2/18/2018","Genesis Open","1","2.814",".615","304.1","293.0","349","57.14","33' 11""","25.00","8.93","48","120.03","50"
"2/11/2018","AT&T Pebble Beach","T35",".027",".775","301.3","286.6","350","61.82","41' 2""","14.81","11.11","86","120.02","69"
"2/4/2018","Waste Management Phoenix","T40",".795","1.115","314.1","314.7","354","55.36","27' 1""","14.29","14.29","54","121.84","105"
"1/21/2018","CareerBuilder Challenge","CUT","-.668","1.098","304.7","293.0","356","52.38","29' 8""","28.57","21.43","1,998","119.61","1,998"
"12/10/2017","(*) QBE Shootout","T7","-","-","-","-","-","-","-","-","-","-","-","-"
"11/19/2017","The RSM Classic","67","-1.991","-1.445","307.6","292.9","353","51.79","32' 1""","10.00","10.00","74","119.64","117"
