"Date","Tournament","Finish Pos.","SG: Around-the-Green","Sand Save Percentage","Proximity to Hole from Sand","Scrambling","Scrambling from the Fringe","Scrambling from the Rough","Scrambling from > 30 yards","Scrambling from 20-30 yards","Scrambling from 10-20 yards","Scrambling from < 10 yards"
"1/9/2012","Hyundai T of C","T18","-.016","50.00","8' 11""","15.38","-","16.67",".00","33.33",".00","50.00"
"12/4/2011","(*) Chevron World Challenge","T6","-","-","-","-","-","-","-","-","-","-"
"11/20/2011","(*) Presidents Cup","1","-","-","-","-","-","-","-","-","-","-"
"9/25/2011","TOUR Championship","T23","-1.324","36.36","14' 0""","47.83","-","62.50","25.00","25.00","62.50","66.67"
"9/18/2011","BMW Championship","T53","-.045","53.85","8' 11""","56.76","83.33","53.85","50.00","16.67","50.00","90.91"
"9/5/2011","Deutsche Bank Champ","T16",".065","66.67","9' 10""","64.29","100.00","64.29","40.00","25.00","66.67","90.00"
"8/28/2011","The Barclays","CUT",".578","33.33","10' 1""","62.50","100.00",".00","50.00",".00","66.67","100.00"
"8/14/2011","PGA Championship","T26","-","37.50","-","50.00","66.67","50.00","-","-","-","-"
"8/7/2011","WGC-Bridgestone Invit'l","T21",".076","20.00","9' 8""","55.56","100.00","66.67","50.00","33.33","66.67","66.67"
"7/17/2011","The Open Championship","T30","-","25.00","-","61.54","-","-","-","-","-","-"
"6/26/2011","Travelers Championship","T38","-.496","100.00","4' 2""","47.83","75.00","33.33",".00","100.00","53.85","50.00"
"6/19/2011","U.S. Open","T63","-","22.22","-","42.86","-","-","-","-","-","-"
"6/5/2011","the Memorial Tournament","T42","-.048","44.44","7' 6""","36.84","100.00","50.00",".00","33.33","42.86","66.67"
"5/15/2011","THE PLAYERS Championship","T45","-.391","40.00","8' 5""","40.00","50.00","50.00","50.00",".00","37.50","80.00"
"5/8/2011","Wells Fargo Championship","T48","-.892",".00","6' 8""","31.58","100.00","22.22",".00","50.00","14.29","66.67"
"5/1/2011","Zurich Classic of New Orl","1","-.308","25.00","6' 7""","71.43","100.00","100.00","100.00","33.33","66.67","100.00"
"4/10/2011","Masters Tournament","T38","-","50.00","-","40.00","-","-","-","-","-","-"
"3/27/2011","Arnold Palmer Invt'l","T24",".204",".00","19' 8""","50.00","100.00","42.86",".00","28.57","71.43","100.00"
"3/20/2011","Transitions Championship","T28","-.220","50.00","12' 0""","52.17","100.00","53.85",".00","60.00","50.00","100.00"
"3/13/2011","WGC-Cadillac Championship","DNS","-","-","-","-","-","-","-","-","-","-"
"2/27/2011","WGC-Accenture Match Play","4","-","-","-","-","-","-","-","-","-","-"
"2/20/2011","Northern Trust Open","W/D","-4.849",".00","53' 8""","30.00","50.00","25.00","-",".00","50.00","50.00"
"2/6/2011","Waste Management Phoenix","T29","-.057","37.50","11' 9""","64.71","100.00","100.00","33.33","66.67","75.00","100.00"
"1/30/2011","Farmers Insurance Open","1","-.062","80.00","10' 2""","61.54","100.00","42.86",".00","-","50.00","100.00"
"1/23/2011","Bob Hope Classic","CUT",".184","40.00","5' 4""","68.42","100.00","83.33",".00","33.33","100.00","-"
"1/9/2011","Hyundai T of C","T25","-.310","50.00","12' 8""","16.67","-","20.00",".00",".00","50.00","100.00"
"12/12/2010","(*) The Shark Shootout","T10","-","-","-","-","-","-","-","-","-","-"
"12/5/2010","(*) Chevron World Challenge","T14","-","-","-","-","-","-","-","-","-","-"
"11/9/2010","(*) Wendy's 3-Tour Challenge","T1","-","-","-","-","-","-","-","-","-","-"
"10/3/2010","(*) Ryder Cup","-","-","-","-","-","-","-","-","-","-","-"
"9/26/2010","THE TOUR Championship","T17","-1.109","66.67","9' 10""","47.62","-","37.50",".00","50.00","42.86","60.00"
"9/12/2010","BMW Championship","T50","-.354","23.08","14' 8""","41.94",".00","37.50","22.22","33.33","58.33","50.00"
"9/6/2010","Deutsche Bank Champ","T37",".665","57.14","5' 10""","67.74","100.00","75.00","50.00","42.86","70.00","90.00"
"8/29/2010","The Barclays","T31","-.696","57.14","15' 0""","75.00","100.00","62.50","100.00",".00","50.00","88.89"
"8/15/2010","PGA Championship","2","-",".00","-","63.64","100.00","66.67","-","-","-","-"
"8/8/2010","WGC-Bridgestone Invit'l","T22","-.351","40.00","10' 11""","57.14","100.00","64.29","33.33","33.33","53.33","85.71"
"7/18/2010","The Open Championship","CUT","-","-","-","37.50","-","-","-","-","-","-"
"7/11/2010","John Deere Classic","CUT","-.456","-","-","57.14","100.00","33.33","50.00","33.33","100.00","100.00"
"6/29/2010","(*) CVS Caremark Charity","T6","-","-","-","-","-","-","-","-","-","-"
"6/27/2010","Travelers Championship","1",".617","75.00","6' 8""","66.67","100.00","25.00",".00","50.00","71.43","88.89"
"6/6/2010","the Memorial Tournament","T33","-.535","50.00","7' 7""","39.13","100.00","40.00","20.00","100.00","33.33","42.86"
"5/9/2010","THE PLAYERS Championship","CUT",".027","100.00","6' 5""","61.54","50.00","66.67",".00","33.33","75.00","100.00"
"5/2/2010","Quail Hollow Championship","T22","-.414","20.00","22' 8""","29.41","100.00","33.33",".00",".00","28.57","75.00"
"4/25/2010","Zurich Classic of New Orl","T43",".303",".00","15' 5""","48.15","100.00","42.86","22.22","71.43","50.00","100.00"
"4/4/2010","Shell Houston Open","T14",".233","50.00","13' 3""","69.57","100.00","50.00","57.14","50.00","50.00","100.00"
"3/28/2010","Arnold Palmer Invt'l","CUT",".448","71.43","6' 2""","47.06","66.67",".00","16.67","50.00","83.33","50.00"
"3/21/2010","Transitions Championship","3",".365","80.00","8' 3""","73.91","100.00","78.57","33.33","50.00","81.82","100.00"
"3/7/2010","The Honda Classic","T56","-1.008","42.86","6' 8""","55.00","100.00","57.14","66.67",".00","55.56","100.00"
"2/28/2010","Waste Management Phoenix","T36",".235","33.33","9' 1""","55.00","75.00","66.67",".00","33.33","50.00","100.00"
"2/7/2010","Northern Trust Open","CUT","-.706","33.33","10' 3""","52.94","100.00","44.44","100.00","50.00","25.00","100.00"
"1/31/2010","Farmers Insurance Open","CUT","-1.615","28.57","15' 7""","25.00","-","50.00","-","33.33",".00",".00"
"1/24/2010","Bob Hope Classic","T2",".829","50.00","5' 9""","75.00","50.00","85.71","-","-","66.67","100.00"
"1/17/2010","Sony Open in Hawaii","T46","-.429","44.44","11' 2""","47.83","66.67","71.43","28.57","20.00","66.67","80.00"
"11/10/2009","(*) Wendy's 3-Tour Challenge","T3","-","-","-","-","-","-","-","-","-","-"
"10/25/2009","Frys.com Open","CUT","-.055","40.00","10' 6""","50.00","100.00","50.00","25.00","50.00","50.00","100.00"
"9/13/2009","BMW Championship","T15","-.466","61.54","10' 4""","57.14","100.00","66.67",".00","66.67","58.33","75.00"
"9/7/2009","Deutsche Bank Champ","T32",".581","60.00","24' 10""","65.22","100.00","85.71","20.00","50.00","85.71","87.50"
"8/30/2009","The Barclays","CUT",".419",".00","17' 10""","55.56","100.00","66.67","14.29","50.00","100.00","100.00"
"8/23/2009","Wyndham Championship","CUT",".392","50.00","7' 2""","42.86","100.00","50.00",".00","50.00","100.00","-"
"8/16/2009","PGA Championship","CUT","-","33.33","-","26.67",".00","28.57","-","-","-","-"
"7/26/2009","RBC Canadian Open","CUT","-.634",".00","13' 10""","30.77","-","14.29","50.00","100.00","20.00",".00"
"7/19/2009","The Open Championship","CUT","-","50.00","-","43.75","-","-","-","-","-","-"
"7/5/2009","AT&T National","W/D","-","-","-","-","-","-","-","-","-","-"
"6/28/2009","Travelers Championship","T14",".121","50.00","7' 8""","65.00","100.00","60.00","20.00","100.00","71.43","100.00"
"6/21/2009","U.S. Open Championship","T18","-","72.73","-","60.61","-","-","-","-","-","-"
"6/7/2009","the Memorial Tournament","T23",".088","21.43","11' 9""","48.39","75.00","66.67","14.29","100.00","50.00","75.00"
"5/10/2009","THE PLAYERS Championship","T37",".875","25.00","11' 9""","48.00","75.00","60.00","33.33",".00","61.54","60.00"
"5/3/2009","Quail Hollow Championship","T2","-.418","20.00","25' 7""","41.18","66.67","50.00","25.00","25.00","57.14","50.00"
"4/26/2009","Zurich Classic of New Orl","CUT",".196",".00","3' 6""","44.44","-",".00",".00","100.00","66.67","100.00"
